elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
233.51,C,-68,4.14,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
233.51,E,-76,10.13,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
233.51,F,-87,9.99,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
233.51,H,-91,5.00,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
233.51,K,-92,5.79,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
233.51,M,-93,5.31,Far,13.48,18.40,E,3.83,weak,trotting,0.6522,13.48,18.40
234.51,A,-83,23.69,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,B,-87,37.43,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,C,-69,4.13,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,E,-77,10.39,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,F,-88,9.56,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,H,-92,5.41,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,K,-90,5.26,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
234.51,M,-92,5.31,Far,12.32,20.61,E,2.40,weak,trotting,0.3462,12.32,20.61
235.51,A,-83,23.76,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,B,-87,37.33,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,C,-70,4.43,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,E,-78,10.76,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,F,-90,9.44,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,H,-91,5.12,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,K,-91,5.47,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
235.51,M,-91,5.17,Far,11.15,22.83,E,3.05,weak,trotting,0.7105,11.15,22.83
236.51,A,-85,24.45,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,B,-87,37.23,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,C,-72,4.85,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,E,-78,10.66,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,F,-92,9.67,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,H,-88,4.14,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,K,-91,5.65,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
236.51,M,-91,5.40,Far,9.78,24.84,E,1.18,weak,trotting,0.6298,9.78,24.84
237.51,A,-85,24.91,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,B,-88,38.39,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,C,-74,5.32,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,E,-77,10.40,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,F,-64,-1.00,Unknown,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,H,-88,3.93,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,K,-92,6.09,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
237.51,M,-91,5.25,Far,10.84,22.58,E,2.71,weak,trotting,0.4974,10.84,22.58
238.51,A,-86,25.90,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,B,-89,39.33,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,C,-75,5.79,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,E,-77,10.51,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,F,-72,8.91,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,H,-88,4.04,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,K,-92,5.94,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
238.51,M,-89,4.56,Far,11.19,21.12,E,1.63,weak,trotting,0.2997,11.19,21.12
239.51,A,-87,27.03,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,B,-89,40.01,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,C,-76,6.44,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,E,-78,10.99,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,F,-78,8.20,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,H,-87,3.61,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,K,-92,6.17,Far,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
239.51,M,-88,4.11,Near,10.64,21.68,E,1.80,weak,trotting,0.6352,10.64,21.68
240.51,A,-87,27.35,Far,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,B,-88,38.89,Far,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,C,-77,6.93,Far,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,E,-78,10.86,Far,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,F,-55,-1.00,Unknown,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,H,-86,3.31,Near,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,K,-93,6.57,Far,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
240.51,M,-61,-1.00,Unknown,12.73,20.30,E,2.74,weak,trotting,0.7754,12.73,20.30
241.51,A,-86,27.39,Far,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,B,-89,39.57,Far,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,C,-77,7.39,Far,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,E,-77,10.57,Far,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,F,-66,7.93,Far,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,H,-60,-1.00,Unknown,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,K,-65,-1.00,Unknown,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
241.51,M,-69,3.90,Near,10.35,21.07,E,1.12,weak,trotting,0.1182,10.35,21.07
242.51,A,-85,26.45,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,B,-62,-1.00,Unknown,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,C,-77,7.81,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,E,-77,10.50,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,F,-75,8.75,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,H,-63,1.39,Near,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,K,-74,7.03,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
242.51,M,-75,4.07,Far,10.39,22.37,H,2.40,weak,trotting,0.1040,10.39,22.37
243.51,A,-85,26.55,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,B,-70,41.18,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,C,-77,7.94,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,E,-77,10.26,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,F,-82,9.44,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,H,-64,0.43,Near,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,K,-81,7.75,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
243.51,M,-80,4.40,Far,9.02,24.27,H,1.99,weak,trotting,0.0005,9.02,24.27
244.51,A,-85,26.38,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,B,-75,41.16,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,C,-78,8.42,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,E,-76,9.67,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,F,-87,9.89,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,H,-66,0.44,Near,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,K,-85,8.09,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
244.51,M,-83,4.67,Far,9.01,24.28,H,1.99,weak,stationary,0.0180,9.01,24.28
245.51,A,-85,26.73,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,B,-79,40.37,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,C,-78,8.97,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,E,-76,9.39,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,F,-89,9.48,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,H,-67,0.40,Near,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,K,-88,8.36,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
245.51,M,-86,4.99,Far,8.99,24.29,H,1.99,weak,stationary,0.0161,8.99,24.29
246.51,A,-85,27.06,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,B,-81,39.66,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,C,-77,8.38,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,E,-76,9.31,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,F,-62,-1.00,Unknown,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,H,-67,0.33,Immediate,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,K,-91,8.73,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
246.51,M,-87,5.15,Far,9.24,23.74,H,2.38,weak,walking,0.2145,9.24,23.74
247.51,A,-84,25.37,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,B,-82,39.02,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,C,-75,7.75,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,E,-77,9.64,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,F,-43,-1.00,Unknown,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,H,-72,0.59,Immediate,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,K,-92,9.19,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
247.51,M,-90,5.66,Far,10.53,21.59,H,1.68,weak,trotting,0.7880,10.53,21.59
248.51,A,-84,25.02,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,B,-83,38.03,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,C,-75,7.75,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,E,-76,8.96,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,F,-30,-1.00,Unknown,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,H,-76,0.89,Near,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,K,-94,9.46,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
248.51,M,-91,6.13,Far,11.83,19.46,H,1.90,weak,trotting,0.4866,11.83,19.46
249.51,A,-83,24.71,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,B,-85,38.20,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,C,-76,8.11,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,E,-75,8.62,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,F,-50,9.87,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,H,-80,1.30,Near,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,K,-95,9.83,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
249.51,M,-92,6.46,Far,13.08,17.29,H,4.10,weak,trotting,0.2961,13.08,17.29
250.52,A,-82,23.44,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,B,-86,38.64,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,C,-78,8.87,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,E,-74,7.98,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,F,-35,-1.00,Unknown,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,H,-82,1.70,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,K,-94,9.48,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
250.52,M,-93,6.76,Far,14.37,15.15,H,4.52,weak,trotting,0.8297,14.37,15.15
251.51,A,-82,22.37,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,B,-87,38.78,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,C,-79,9.48,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,E,-73,7.10,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,F,-54,10.95,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,H,-85,2.21,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,K,-94,9.20,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
251.51,M,-93,7.02,Far,15.41,12.89,H,4.72,weak,trotting,0.0085,15.41,12.89
252.51,A,-82,22.05,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,B,-86,37.36,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,C,-79,9.69,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,E,-72,6.46,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,F,-66,10.68,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,H,-86,2.59,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,K,-95,9.57,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
252.51,M,-92,6.84,Far,13.89,13.89,H,3.89,weak,trotting,0.7835,13.89,13.89
253.51,A,-81,20.85,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,B,-86,36.93,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,C,-79,10.02,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,E,-71,5.98,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,F,-46,-1.00,Unknown,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,H,-87,2.98,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,K,-96,10.03,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
253.51,M,-92,6.83,Far,15.37,11.89,E,5.09,weak,trotting,0.6644,15.37,11.89
254.51,A,-82,20.91,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,B,-86,36.16,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,C,-79,10.46,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,E,-71,5.46,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,F,-62,11.36,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,H,-89,3.50,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,K,-94,8.71,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
254.51,M,-93,7.27,Far,14.58,12.38,E,4.86,weak,trotting,0.1128,14.58,12.38
255.51,A,-81,20.19,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,B,-84,33.00,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,C,-79,10.86,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,E,-70,4.92,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,F,-72,11.36,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,H,-90,3.93,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,K,-93,8.57,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
255.51,M,-93,7.34,Far,12.78,14.11,E,2.78,weak,trotting,0.3842,12.78,14.11
256.51,A,-80,19.28,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,B,-83,30.48,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,C,-80,11.22,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,E,-68,3.60,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,F,-78,10.43,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,H,-91,4.45,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,K,-91,7.00,Far,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
256.51,M,-65,-1.00,Unknown,12.74,14.71,E,2.83,weak,walking,0.1634,12.74,14.71
257.51,A,-80,18.78,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,B,-81,27.39,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,C,-79,11.24,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,E,-67,3.33,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,F,-82,9.56,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,H,-90,4.12,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,K,-92,7.09,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
257.51,M,-74,7.52,Far,12.45,15.24,E,2.74,weak,walking,0.1528,12.45,15.24
258.51,A,-80,18.07,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,B,-81,26.24,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,C,-79,11.26,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,E,-69,3.57,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,F,-58,-1.00,Unknown,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,H,-88,3.76,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,K,-92,7.29,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
258.51,M,-79,7.38,Far,12.86,14.80,E,2.97,weak,walking,0.4228,12.86,14.80
259.51,A,-80,17.46,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,B,-81,25.23,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,C,-79,11.27,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,E,-71,4.02,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,F,-40,-1.00,Unknown,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,H,-89,3.99,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,K,-93,7.47,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
259.51,M,-84,7.87,Far,14.44,12.85,E,4.59,weak,trotting,0.3839,14.44,12.85
260.51,A,-79,16.37,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,B,-81,24.65,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,C,-78,11.28,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,E,-72,4.42,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,F,-28,-1.00,Unknown,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,H,-89,4.18,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,K,-93,7.63,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
260.51,M,-86,7.27,Far,16.01,10.92,E,5.04,weak,trotting,0.4873,16.01,10.92
261.51,A,-78,15.48,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,B,-79,21.27,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,C,-78,11.11,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,E,-74,4.98,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,F,-47,8.46,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,H,-89,4.16,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,K,-92,7.00,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
261.51,M,-89,7.72,Far,17.25,9.42,E,4.39,weak,trotting,0.5681,17.25,9.42
262.51,A,-77,14.17,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,B,-78,18.36,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,C,-78,11.14,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,E,-76,5.66,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,F,-61,8.21,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,H,-89,4.34,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,K,-92,6.84,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
262.51,M,-91,7.87,Far,16.32,10.71,E,4.93,weak,trotting,0.4552,16.32,10.71
263.51,A,-77,13.63,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,B,-78,17.77,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,C,-78,10.99,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,E,-78,6.45,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,F,-71,8.36,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,H,-89,4.48,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,K,-91,6.70,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
263.51,M,-91,7.85,Far,14.88,12.77,E,5.03,weak,trotting,0.2949,14.88,12.77
264.51,A,-77,12.94,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,B,-79,17.68,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,C,-78,11.03,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,E,-78,7.12,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,F,-78,8.45,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,H,-90,4.61,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,K,-91,6.59,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
264.51,M,-93,8.33,Far,13.33,14.73,E,3.41,weak,trotting,0.5788,13.33,14.73
265.51,A,-76,12.13,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,B,-80,17.59,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,C,-76,10.03,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,E,-79,7.92,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,F,-82,8.30,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,H,-91,5.11,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,K,-91,6.21,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
265.51,M,-94,8.88,Far,11.89,16.75,E,3.34,weak,trotting,0.2284,11.89,16.75
266.51,A,-75,10.98,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,B,-81,17.87,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,C,-75,9.28,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,E,-80,8.78,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,F,-86,8.39,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,H,-92,5.44,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,K,-90,6.05,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
266.51,M,-96,9.51,Far,10.93,17.95,E,2.25,weak,trotting,0.1235,10.93,17.95
267.51,A,-75,10.09,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,B,-80,17.03,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,C,-76,9.61,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,E,-81,9.54,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,F,-88,8.45,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,H,-93,5.91,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
267.51,K,-92,6.58,Far,10.63,18.39,E,1.73,weak,trotting,0.4206,10.63,18.39
